filename,fold
18-0-3.pt,2
18-0-4.pt,2
18-0-5.pt,2
18-0-6.pt,2
18-0-7.pt,2
18-0-8.pt,2
18-0-9.pt,2
18-1-0.pt,2
18-1-1.pt,2
18-1-10.pt,2
18-1-11.pt,2
18-1-12.pt,2
18-1-13.pt,2
18-1-14.pt,2
18-1-15.pt,2
18-1-16.pt,2
18-1-17.pt,2
18-1-2.pt,2
18-1-3.pt,2
18-1-4.pt,2
18-1-5.pt,2
18-1-6.pt,2
18-1-7.pt,2
18-1-8.pt,2
18-1-9.pt,2
18-2-0.pt,2
18-2-1.pt,2
18-2-10.pt,2
18-2-11.pt,2
18-2-12.pt,2
18-2-13.pt,2
18-2-14.pt,2
18-2-15.pt,2
18-2-16.pt,2
18-2-17.pt,2
18-2-2.pt,2
18-2-3.pt,2
18-2-4.pt,2
18-2-5.pt,2
18-2-6.pt,2
18-2-7.pt,2
18-2-8.pt,2
18-2-9.pt,2
18-3-0.pt,2
18-3-1.pt,2
18-3-10.pt,2
18-3-11.pt,2
18-3-12.pt,2
18-3-13.pt,2
18-3-14.pt,2
18-3-15.pt,2
18-3-16.pt,2
18-3-17.pt,2
18-3-2.pt,2
18-3-3.pt,2
18-3-4.pt,2
18-3-5.pt,2
18-3-6.pt,2
18-3-7.pt,2
18-3-8.pt,2
18-3-9.pt,2
18-4-0.pt,2
18-4-1.pt,2
18-4-10.pt,2
18-4-11.pt,2
18-4-12.pt,2
18-4-13.pt,2
18-4-14.pt,2
18-4-15.pt,2
18-4-16.pt,2
18-4-17.pt,2
18-4-2.pt,2
18-4-3.pt,2
18-4-4.pt,2
18-4-5.pt,2
18-4-6.pt,2
18-4-7.pt,2
18-4-8.pt,2
18-4-9.pt,2
19-0-0.pt,0
19-0-1.pt,0
19-0-10.pt,0
19-0-11.pt,0
19-0-12.pt,0
19-0-13.pt,0
19-0-14.pt,0
19-0-15.pt,0
19-0-16.pt,0
19-0-17.pt,0
19-0-2.pt,0
19-0-3.pt,0
19-0-4.pt,0
19-0-5.pt,0
19-0-6.pt,0
19-0-7.pt,0
19-0-8.pt,0
19-0-9.pt,0
19-1-0.pt,0
19-1-1.pt,0
19-1-10.pt,0
19-1-11.pt,0
19-1-12.pt,0
19-1-13.pt,0
19-1-14.pt,0
19-1-15.pt,0
19-1-16.pt,0
19-1-17.pt,0
19-1-2.pt,0
19-1-3.pt,0
19-1-4.pt,0
19-1-5.pt,0
19-1-6.pt,0
19-1-7.pt,0
19-1-8.pt,0
19-1-9.pt,0
19-2-0.pt,0
19-2-1.pt,0
19-2-10.pt,0
19-2-11.pt,0
19-2-12.pt,0
19-2-13.pt,0
19-2-14.pt,0
19-2-15.pt,0
19-2-16.pt,0
19-2-17.pt,0
19-2-2.pt,0
19-2-3.pt,0
19-2-4.pt,0
19-2-5.pt,0
19-2-6.pt,0
19-2-7.pt,0
19-2-8.pt,0
19-2-9.pt,0
19-3-0.pt,0
19-3-1.pt,0
19-3-10.pt,0
19-3-11.pt,0
19-3-12.pt,0
19-3-13.pt,0
19-3-14.pt,0
19-3-15.pt,0
19-3-16.pt,0
19-3-17.pt,0
19-3-2.pt,0
19-3-3.pt,0
19-3-4.pt,0
19-3-5.pt,0
19-3-6.pt,0
19-3-7.pt,0
19-3-8.pt,0
19-3-9.pt,0
19-4-0.pt,0
19-4-1.pt,0
19-4-10.pt,0
19-4-11.pt,0
19-4-12.pt,0
19-4-13.pt,0
19-4-14.pt,0
19-4-15.pt,0
19-4-16.pt,0
19-4-17.pt,0
19-4-2.pt,0
19-4-3.pt,0
19-4-4.pt,0
19-4-5.pt,0
19-4-6.pt,0
19-4-7.pt,0
19-4-8.pt,0
19-4-9.pt,0
2-0-0.pt,0
2-0-1.pt,0
2-0-10.pt,0
2-0-11.pt,0
2-0-12.pt,0
2-0-13.pt,0
2-0-14.pt,0
2-0-15.pt,0
2-0-16.pt,0
2-0-17.pt,0
2-0-2.pt,0
2-0-3.pt,0
2-0-4.pt,0
2-0-5.pt,0
2-0-6.pt,0
2-0-7.pt,0
2-0-8.pt,0
2-0-9.pt,0
2-1-0.pt,0
2-1-1.pt,0
2-1-10.pt,0
2-1-11.pt,0
2-1-12.pt,0
2-1-13.pt,0
2-1-14.pt,0
2-1-15.pt,0
2-1-16.pt,0
2-1-17.pt,0
2-1-2.pt,0
2-1-3.pt,0
2-1-4.pt,0
2-1-5.pt,0
2-1-6.pt,0
2-1-7.pt,0
2-1-8.pt,0
2-1-9.pt,0
2-2-0.pt,0
2-2-1.pt,0
2-2-10.pt,0
2-2-11.pt,0
2-2-12.pt,0
2-2-13.pt,0
2-2-14.pt,0
2-2-15.pt,0
2-2-16.pt,0
2-2-17.pt,0
2-2-2.pt,0
2-2-3.pt,0
2-2-4.pt,0
2-2-5.pt,0
2-2-6.pt,0
2-2-7.pt,0
2-2-8.pt,0
2-2-9.pt,0
2-3-0.pt,0
2-3-1.pt,0
2-3-10.pt,0
2-3-11.pt,0
2-3-12.pt,0
2-3-13.pt,0
2-3-14.pt,0
2-3-15.pt,0
2-3-16.pt,0
2-3-17.pt,0
2-3-2.pt,0
2-3-3.pt,0
2-3-4.pt,0
2-3-5.pt,0
2-3-6.pt,0
2-3-7.pt,0
2-3-8.pt,0
2-3-9.pt,0
2-4-0.pt,0
2-4-1.pt,0
2-4-10.pt,0
2-4-11.pt,0
2-4-12.pt,0
2-4-13.pt,0
2-4-14.pt,0
2-4-15.pt,0
2-4-16.pt,0
2-4-17.pt,0
2-4-2.pt,0
2-4-3.pt,0
2-4-4.pt,0
2-4-5.pt,0
2-4-6.pt,0
2-4-7.pt,0
2-4-8.pt,0
2-4-9.pt,0
20-0-0.pt,4
20-0-1.pt,4
20-0-10.pt,4
20-0-11.pt,4
20-0-12.pt,4
20-0-13.pt,4
20-0-14.pt,4
20-0-15.pt,4
20-0-16.pt,4
20-0-17.pt,4
20-0-2.pt,4
20-0-3.pt,4
20-0-4.pt,4
20-0-5.pt,4
20-0-6.pt,4
20-0-7.pt,4
20-0-8.pt,4
20-0-9.pt,4
20-1-0.pt,4
20-1-1.pt,4
20-1-10.pt,4
20-1-11.pt,4
20-1-12.pt,4
20-1-13.pt,4
20-1-14.pt,4
20-1-15.pt,4
20-1-16.pt,4
20-1-17.pt,4
20-1-2.pt,4
20-1-3.pt,4
20-1-4.pt,4
20-1-5.pt,4
20-1-6.pt,4
20-1-7.pt,4
20-1-8.pt,4
20-1-9.pt,4
20-2-0.pt,4
20-2-1.pt,4
20-2-10.pt,4
20-2-11.pt,4
20-2-12.pt,4
20-2-13.pt,4
20-2-14.pt,4
20-2-15.pt,4
20-2-16.pt,4
20-2-17.pt,4
20-2-2.pt,4
20-2-3.pt,4
20-2-4.pt,4
20-2-5.pt,4
20-2-6.pt,4
20-2-7.pt,4
20-2-8.pt,4
20-2-9.pt,4
20-3-0.pt,4
20-3-1.pt,4
20-3-10.pt,4
20-3-11.pt,4
20-3-12.pt,4
20-3-13.pt,4
20-3-14.pt,4
20-3-15.pt,4
20-3-16.pt,4
20-3-17.pt,4
20-3-2.pt,4
20-3-3.pt,4
20-3-4.pt,4
20-3-5.pt,4
20-3-6.pt,4
20-3-7.pt,4
20-3-8.pt,4
20-3-9.pt,4
20-4-0.pt,4
20-4-1.pt,4
20-4-10.pt,4
20-4-11.pt,4
20-4-12.pt,4
20-4-13.pt,4
20-4-14.pt,4
20-4-15.pt,4
20-4-16.pt,4
20-4-17.pt,4
20-4-2.pt,4
20-4-3.pt,4
20-4-4.pt,4
20-4-5.pt,4
20-4-6.pt,4
20-4-7.pt,4
20-4-8.pt,4
20-4-9.pt,4
21-0-0.pt,3
21-0-1.pt,3
21-0-10.pt,3
21-0-11.pt,3
21-0-12.pt,3
21-0-13.pt,3
21-0-14.pt,3
21-0-15.pt,3
21-0-16.pt,3
21-0-17.pt,3
21-0-2.pt,3
21-0-3.pt,3
21-0-4.pt,3
21-0-5.pt,3
21-0-6.pt,3
21-0-7.pt,3
21-0-8.pt,3
21-0-9.pt,3
21-1-0.pt,3
21-1-1.pt,3
21-1-10.pt,3
21-1-11.pt,3
21-1-12.pt,3
21-1-13.pt,3
21-1-14.pt,3
21-1-15.pt,3
21-1-16.pt,3
21-1-17.pt,3
21-1-2.pt,3
21-1-3.pt,3
21-1-4.pt,3
21-1-5.pt,3
21-1-6.pt,3
21-1-7.pt,3
21-1-8.pt,3
21-1-9.pt,3
21-2-0.pt,3
21-2-1.pt,3
21-2-10.pt,3
21-2-11.pt,3
21-2-12.pt,3
21-2-13.pt,3
21-2-14.pt,3
21-2-15.pt,3
21-2-16.pt,3
21-2-17.pt,3
21-2-2.pt,3
21-2-3.pt,3
21-2-4.pt,3
21-2-5.pt,3
21-2-6.pt,3
21-2-7.pt,3
21-2-8.pt,3
21-2-9.pt,3
21-3-0.pt,3
21-3-1.pt,3
21-3-10.pt,3
21-3-11.pt,3
21-3-12.pt,3
21-3-13.pt,3
21-3-14.pt,3
21-3-15.pt,3
21-3-16.pt,3
21-3-17.pt,3
21-3-2.pt,3
21-3-3.pt,3
21-3-4.pt,3
21-3-5.pt,3
21-3-6.pt,3
21-3-7.pt,3
21-3-8.pt,3
21-3-9.pt,3
21-4-0.pt,3
21-4-1.pt,3
21-4-10.pt,3
21-4-11.pt,3
21-4-12.pt,3
21-4-13.pt,3
21-4-14.pt,3
21-4-15.pt,3
21-4-16.pt,3
21-4-17.pt,3
21-4-2.pt,3
21-4-3.pt,3
21-4-4.pt,3
21-4-5.pt,3
21-4-6.pt,3
21-4-7.pt,3
21-4-8.pt,3
21-4-9.pt,3
22-0-0.pt,3
22-0-1.pt,3
22-0-10.pt,3
22-0-11.pt,3
22-0-12.pt,3
22-0-13.pt,3
22-0-14.pt,3
22-0-15.pt,3
22-0-16.pt,3
22-0-17.pt,3
22-0-2.pt,3
22-0-3.pt,3
22-0-4.pt,3
22-0-5.pt,3
22-0-6.pt,3
22-0-7.pt,3
22-0-8.pt,3
22-0-9.pt,3
22-1-0.pt,3
22-1-1.pt,3
22-1-10.pt,3
22-1-11.pt,3
22-1-12.pt,3
22-1-13.pt,3
22-1-14.pt,3
22-1-15.pt,3
22-1-16.pt,3
22-1-17.pt,3
22-1-2.pt,3
22-1-3.pt,3
22-1-4.pt,3
22-1-5.pt,3
22-1-6.pt,3
22-1-7.pt,3
22-1-8.pt,3
22-1-9.pt,3
22-2-0.pt,3
22-2-1.pt,3
22-2-10.pt,3
22-2-11.pt,3
22-2-12.pt,3
22-2-13.pt,3
22-2-14.pt,3
22-2-15.pt,3
22-2-16.pt,3
22-2-17.pt,3
22-2-2.pt,3
22-2-3.pt,3
22-2-4.pt,3
22-2-5.pt,3
22-2-6.pt,3
22-2-7.pt,3
22-2-8.pt,3
22-2-9.pt,3
22-3-0.pt,3
22-3-1.pt,3
22-3-10.pt,3
22-3-11.pt,3
22-3-12.pt,3
22-3-13.pt,3
22-3-14.pt,3
22-3-15.pt,3
22-3-16.pt,3
22-3-17.pt,3
22-3-2.pt,3
22-3-3.pt,3
22-3-4.pt,3
22-3-5.pt,3
22-3-6.pt,3
22-3-7.pt,3
22-3-8.pt,3
22-3-9.pt,3
22-4-0.pt,3
22-4-1.pt,3
22-4-10.pt,3
22-4-11.pt,3
22-4-12.pt,3
22-4-13.pt,3
22-4-14.pt,3
22-4-15.pt,3
22-4-16.pt,3
22-4-17.pt,3
22-4-2.pt,3
22-4-3.pt,3
22-4-4.pt,3
22-4-5.pt,3
22-4-6.pt,3
22-4-7.pt,3
22-4-8.pt,3
22-4-9.pt,3
23-0-0.pt,1
23-0-1.pt,1
23-0-10.pt,1
23-0-11.pt,1
23-0-12.pt,1
23-0-13.pt,1
23-0-14.pt,1
23-0-15.pt,1
23-0-16.pt,1
23-0-17.pt,1
23-0-2.pt,1
23-0-3.pt,1
23-0-4.pt,1
23-0-5.pt,1
23-0-6.pt,1
23-0-7.pt,1
23-0-8.pt,1
23-0-9.pt,1
23-1-0.pt,1
23-1-1.pt,1
23-1-10.pt,1
23-1-11.pt,1
23-1-12.pt,1
23-1-13.pt,1
23-1-14.pt,1
23-1-15.pt,1
23-1-16.pt,1
23-1-17.pt,1
23-1-2.pt,1
23-1-3.pt,1
23-1-4.pt,1
23-1-5.pt,1
23-1-6.pt,1
23-1-7.pt,1
23-1-8.pt,1
23-1-9.pt,1
23-2-0.pt,1
23-2-1.pt,1
23-2-10.pt,1
23-2-11.pt,1
23-2-12.pt,1
23-2-13.pt,1
23-2-14.pt,1
23-2-15.pt,1
23-2-16.pt,1
23-2-17.pt,1
23-2-2.pt,1
23-2-3.pt,1
23-2-4.pt,1
23-2-5.pt,1
23-2-6.pt,1
23-2-7.pt,1
23-2-8.pt,1
23-2-9.pt,1
23-3-0.pt,1
23-3-1.pt,1
23-3-10.pt,1
23-3-11.pt,1
23-3-12.pt,1
23-3-13.pt,1
23-3-14.pt,1
23-3-15.pt,1
23-3-16.pt,1
23-3-17.pt,1
23-3-2.pt,1
23-3-3.pt,1
23-3-4.pt,1
23-3-5.pt,1
23-3-6.pt,1
23-3-7.pt,1
23-3-8.pt,1
23-3-9.pt,1
23-4-0.pt,1
23-4-1.pt,1
23-4-10.pt,1
23-4-11.pt,1
23-4-12.pt,1
23-4-13.pt,1
23-4-14.pt,1
23-4-15.pt,1
23-4-16.pt,1
23-4-17.pt,1
23-4-2.pt,1
23-4-3.pt,1
23-4-4.pt,1
23-4-5.pt,1
23-4-6.pt,1
23-4-7.pt,1
23-4-8.pt,1
23-4-9.pt,1
24-0-0.pt,1
24-0-1.pt,1
24-0-10.pt,1
24-0-11.pt,1
24-0-12.pt,1
24-0-13.pt,1
24-0-14.pt,1
24-0-15.pt,1
24-0-16.pt,1
24-0-17.pt,1
24-0-2.pt,1
24-0-3.pt,1
24-0-4.pt,1
24-0-5.pt,1
24-0-6.pt,1
24-0-7.pt,1
24-0-8.pt,1
24-0-9.pt,1
24-1-0.pt,1
24-1-1.pt,1
24-1-10.pt,1
24-1-11.pt,1
24-1-12.pt,1
24-1-13.pt,1
24-1-14.pt,1
24-1-15.pt,1
24-1-16.pt,1
24-1-17.pt,1
24-1-2.pt,1
24-1-3.pt,1
24-1-4.pt,1
24-1-5.pt,1
24-1-6.pt,1
24-1-7.pt,1
24-1-8.pt,1
24-1-9.pt,1
24-2-0.pt,1
24-2-1.pt,1
24-2-10.pt,1
24-2-11.pt,1
24-2-12.pt,1
24-2-13.pt,1
24-2-14.pt,1
24-2-15.pt,1
24-2-16.pt,1
24-2-17.pt,1
24-2-2.pt,1
24-2-3.pt,1
24-2-4.pt,1
24-2-5.pt,1
24-2-6.pt,1
24-2-7.pt,1
24-2-8.pt,1
24-2-9.pt,1
24-3-0.pt,1
24-3-1.pt,1
24-3-10.pt,1
24-3-11.pt,1
24-3-12.pt,1
24-3-13.pt,1
24-3-14.pt,1
24-3-15.pt,1
24-3-16.pt,1
24-3-17.pt,1
24-3-2.pt,1
24-3-3.pt,1
24-3-4.pt,1
24-3-5.pt,1
24-3-6.pt,1
24-3-7.pt,1
24-3-8.pt,1
24-3-9.pt,1
24-4-0.pt,1
24-4-1.pt,1
24-4-10.pt,1
24-4-11.pt,1
24-4-12.pt,1
24-4-13.pt,1
24-4-14.pt,1
24-4-15.pt,1
24-4-16.pt,1
24-4-17.pt,1
24-4-2.pt,1
24-4-3.pt,1
24-4-4.pt,1
24-4-5.pt,1
24-4-6.pt,1
24-4-7.pt,1
24-4-8.pt,1
24-4-9.pt,1
25-0-0.pt,2
25-0-1.pt,2
25-0-10.pt,2
25-0-11.pt,2
25-0-12.pt,2
25-0-13.pt,2
25-0-14.pt,2
25-0-15.pt,2
25-0-16.pt,2
25-0-17.pt,2
25-0-2.pt,2
25-0-3.pt,2
25-0-4.pt,2
25-0-5.pt,2
25-0-6.pt,2
25-0-7.pt,2
25-0-8.pt,2
25-0-9.pt,2
25-1-0.pt,2
25-1-1.pt,2
25-1-10.pt,2
25-1-11.pt,2
25-1-12.pt,2
25-1-13.pt,2
25-1-14.pt,2
25-1-15.pt,2
25-1-16.pt,2
25-1-17.pt,2
25-1-2.pt,2
25-1-3.pt,2
25-1-4.pt,2
25-1-5.pt,2
25-1-6.pt,2
25-1-7.pt,2
25-1-8.pt,2
25-1-9.pt,2
25-2-0.pt,2
25-2-1.pt,2
25-2-10.pt,2
25-2-11.pt,2
25-2-12.pt,2
25-2-13.pt,2
25-2-14.pt,2
25-2-15.pt,2
25-2-16.pt,2
25-2-17.pt,2
25-2-2.pt,2
25-2-3.pt,2
25-2-4.pt,2
25-2-5.pt,2
25-2-6.pt,2
25-2-7.pt,2
25-2-8.pt,2
25-2-9.pt,2
25-3-0.pt,2
25-3-1.pt,2
25-3-10.pt,2
25-3-11.pt,2
25-3-12.pt,2
25-3-13.pt,2
25-3-14.pt,2
25-3-15.pt,2
25-3-16.pt,2
25-3-17.pt,2
25-3-2.pt,2
25-3-3.pt,2
25-3-4.pt,2
25-3-5.pt,2
25-3-6.pt,2
25-3-7.pt,2
25-3-8.pt,2
25-3-9.pt,2
25-4-0.pt,2
25-4-1.pt,2
25-4-10.pt,2
25-4-11.pt,2
25-4-12.pt,2
25-4-13.pt,2
25-4-14.pt,2
25-4-15.pt,2
25-4-16.pt,2
25-4-17.pt,2
25-4-2.pt,2
25-4-3.pt,2
25-4-4.pt,2
25-4-5.pt,2
25-4-6.pt,2
25-4-7.pt,2
25-4-8.pt,2
25-4-9.pt,2
26-0-0.pt,2
26-0-1.pt,2
26-0-10.pt,2
26-0-11.pt,2
26-0-12.pt,2
26-0-13.pt,2
26-0-14.pt,2
26-0-15.pt,2
26-0-16.pt,2
26-0-17.pt,2
26-0-2.pt,2
26-0-3.pt,2
26-0-4.pt,2
26-0-5.pt,2
26-0-6.pt,2
26-0-7.pt,2
26-0-8.pt,2
26-0-9.pt,2
26-1-0.pt,2
26-1-1.pt,2
26-1-10.pt,2
26-1-11.pt,2
26-1-12.pt,2
26-1-13.pt,2
26-1-14.pt,2
26-1-15.pt,2
26-1-16.pt,2
26-1-17.pt,2
26-1-2.pt,2
26-1-3.pt,2
26-1-4.pt,2
26-1-5.pt,2
26-1-6.pt,2
26-1-7.pt,2
26-1-8.pt,2
26-1-9.pt,2
26-2-0.pt,2
26-2-1.pt,2
26-2-10.pt,2
26-2-11.pt,2
26-2-12.pt,2
26-2-13.pt,2
26-2-14.pt,2
26-2-15.pt,2
26-2-16.pt,2
26-2-17.pt,2
26-2-2.pt,2
26-2-3.pt,2
26-2-4.pt,2
26-2-5.pt,2
26-2-6.pt,2
26-2-7.pt,2
26-2-8.pt,2
26-2-9.pt,2
26-3-0.pt,2
26-3-1.pt,2
26-3-10.pt,2
26-3-11.pt,2
26-3-12.pt,2
26-3-13.pt,2
26-3-14.pt,2
26-3-15.pt,2
26-3-16.pt,2
26-3-17.pt,2
26-3-2.pt,2
26-3-3.pt,2
26-3-4.pt,2
26-3-5.pt,2
26-3-6.pt,2
26-3-7.pt,2
26-3-8.pt,2
26-3-9.pt,2
26-4-0.pt,2
26-4-1.pt,2
26-4-10.pt,2
26-4-11.pt,2
26-4-12.pt,2
26-4-13.pt,2
26-4-14.pt,2
26-4-15.pt,2
26-4-16.pt,2
26-4-17.pt,2
26-4-2.pt,2
26-4-3.pt,2
26-4-4.pt,2
26-4-5.pt,2
26-4-6.pt,2
26-4-7.pt,2
26-4-8.pt,2
26-4-9.pt,2
27-0-0.pt,1
27-0-1.pt,1
27-0-10.pt,1
27-0-11.pt,1
27-0-12.pt,1
27-0-13.pt,1
27-0-14.pt,1
27-0-15.pt,1
27-0-16.pt,1
27-0-17.pt,1
27-0-2.pt,1
27-0-3.pt,1
27-0-4.pt,1
27-0-5.pt,1
27-0-6.pt,1
27-0-7.pt,1
27-0-8.pt,1
27-0-9.pt,1
27-1-0.pt,1
27-1-1.pt,1
27-1-10.pt,1
27-1-11.pt,1
27-1-12.pt,1
27-1-13.pt,1
27-1-14.pt,1
27-1-15.pt,1
27-1-16.pt,1
27-1-17.pt,1
27-1-2.pt,1
27-1-3.pt,1
27-1-4.pt,1
27-1-5.pt,1
27-1-6.pt,1
27-1-7.pt,1
27-1-8.pt,1
27-1-9.pt,1
27-2-0.pt,1
27-2-1.pt,1
27-2-10.pt,1
27-2-11.pt,1
27-2-12.pt,1
27-2-13.pt,1
27-2-14.pt,1
27-2-15.pt,1
27-2-16.pt,1
27-2-17.pt,1
27-2-2.pt,1
27-2-3.pt,1
27-2-4.pt,1
27-2-5.pt,1
27-2-6.pt,1
27-2-7.pt,1
27-2-8.pt,1
27-2-9.pt,1
27-3-0.pt,1
27-3-1.pt,1
27-3-10.pt,1
27-3-11.pt,1
27-3-12.pt,1
27-3-13.pt,1
27-3-14.pt,1
27-3-15.pt,1
27-3-16.pt,1
27-3-17.pt,1
27-3-2.pt,1
27-3-3.pt,1
27-3-4.pt,1
27-3-5.pt,1
27-3-6.pt,1
27-3-7.pt,1
27-3-8.pt,1
27-3-9.pt,1
27-4-0.pt,1
27-4-1.pt,1
27-4-10.pt,1
27-4-11.pt,1
27-4-12.pt,1
27-4-13.pt,1
27-4-14.pt,1
27-4-15.pt,1
27-4-16.pt,1
27-4-17.pt,1
27-4-2.pt,1
27-4-3.pt,1
27-4-4.pt,1
27-4-5.pt,1
27-4-6.pt,1
27-4-7.pt,1
27-4-8.pt,1
27-4-9.pt,1
28-0-0.pt,4
28-0-1.pt,4
28-0-10.pt,4
28-0-11.pt,4
28-0-12.pt,4
28-0-13.pt,4
28-0-14.pt,4
28-0-15.pt,4
28-0-16.pt,4
28-0-17.pt,4
28-0-2.pt,4
28-0-3.pt,4
28-0-4.pt,4
28-0-5.pt,4
28-0-6.pt,4
28-0-7.pt,4
28-0-8.pt,4
28-0-9.pt,4
28-1-0.pt,4
28-1-1.pt,4
28-1-10.pt,4
28-1-11.pt,4
28-1-12.pt,4
28-1-13.pt,4
28-1-14.pt,4
28-1-15.pt,4
28-1-16.pt,4
28-1-17.pt,4
28-1-2.pt,4
28-1-3.pt,4
28-1-4.pt,4
28-1-5.pt,4
28-1-6.pt,4
28-1-7.pt,4
28-1-8.pt,4
28-1-9.pt,4
28-2-0.pt,4
28-2-1.pt,4
28-2-10.pt,4
28-2-11.pt,4
28-2-12.pt,4
28-2-13.pt,4
28-2-14.pt,4
28-2-15.pt,4
28-2-16.pt,4
28-2-17.pt,4
28-2-2.pt,4
28-2-3.pt,4
28-2-4.pt,4
28-2-5.pt,4
28-2-6.pt,4
28-2-7.pt,4
28-2-8.pt,4
28-2-9.pt,4
28-3-0.pt,4
28-3-1.pt,4
28-3-10.pt,4
28-3-11.pt,4
28-3-12.pt,4
28-3-13.pt,4
28-3-14.pt,4
28-3-15.pt,4
28-3-16.pt,4
28-3-17.pt,4
28-3-2.pt,4
28-3-3.pt,4
28-3-4.pt,4
28-3-5.pt,4
28-3-6.pt,4
28-3-7.pt,4
28-3-8.pt,4
28-3-9.pt,4
28-4-0.pt,4
28-4-1.pt,4
28-4-10.pt,4
28-4-11.pt,4
28-4-12.pt,4
28-4-13.pt,4
28-4-14.pt,4
28-4-15.pt,4
28-4-16.pt,4
28-4-17.pt,4
28-4-2.pt,4
28-4-3.pt,4
28-4-4.pt,4
28-4-5.pt,4
28-4-6.pt,4
28-4-7.pt,4
28-4-8.pt,4
28-4-9.pt,4
29-0-0.pt,0
29-0-1.pt,0
29-0-10.pt,0
29-0-11.pt,0
29-0-12.pt,0
29-0-13.pt,0
29-0-14.pt,0
29-0-15.pt,0
29-0-16.pt,0
29-0-17.pt,0
29-0-2.pt,0
29-0-3.pt,0
29-0-4.pt,0
29-0-5.pt,0
29-0-6.pt,0
29-0-7.pt,0
29-0-8.pt,0
29-0-9.pt,0
29-1-0.pt,0
29-1-1.pt,0
29-1-10.pt,0
29-1-11.pt,0
29-1-12.pt,0
29-1-13.pt,0
29-1-14.pt,0
29-1-15.pt,0
29-1-16.pt,0
29-1-17.pt,0
29-1-2.pt,0
29-1-3.pt,0
29-1-4.pt,0
29-1-5.pt,0
29-1-6.pt,0
29-1-7.pt,0
29-1-8.pt,0
29-1-9.pt,0
29-2-0.pt,0
29-2-1.pt,0
29-2-10.pt,0
29-2-11.pt,0
29-2-12.pt,0
29-2-13.pt,0
29-2-14.pt,0
29-2-15.pt,0
29-2-16.pt,0
29-2-17.pt,0
29-2-2.pt,0
29-2-3.pt,0
29-2-4.pt,0
29-2-5.pt,0
29-2-6.pt,0
29-2-7.pt,0
29-2-8.pt,0
29-2-9.pt,0
29-3-0.pt,0
29-3-1.pt,0
29-3-10.pt,0
29-3-11.pt,0
29-3-12.pt,0
29-3-13.pt,0
29-3-14.pt,0
29-3-15.pt,0
29-3-16.pt,0
29-3-17.pt,0
29-3-2.pt,0
29-3-3.pt,0
29-3-4.pt,0
29-3-5.pt,0
29-3-6.pt,0
29-3-7.pt,0
29-3-8.pt,0
29-3-9.pt,0
29-4-0.pt,0
29-4-1.pt,0
29-4-10.pt,0
29-4-11.pt,0
29-4-12.pt,0
29-4-13.pt,0
29-4-14.pt,0
29-4-15.pt,0
29-4-16.pt,0
29-4-17.pt,0
29-4-2.pt,0
29-4-3.pt,0
29-4-4.pt,0
29-4-5.pt,0
29-4-6.pt,0
29-4-7.pt,0
29-4-8.pt,0
29-4-9.pt,0
3-0-0.pt,0
3-0-1.pt,0
3-0-10.pt,0
3-0-11.pt,0
3-0-12.pt,0
3-0-13.pt,0
3-0-14.pt,0
3-0-15.pt,0
3-0-16.pt,0
3-0-17.pt,0
3-0-2.pt,0
3-0-3.pt,0
3-0-4.pt,0
3-0-5.pt,0
3-0-6.pt,0
3-0-7.pt,0
3-0-8.pt,0
3-0-9.pt,0
3-1-0.pt,0
3-1-1.pt,0
3-1-10.pt,0
3-1-11.pt,0
3-1-12.pt,0
3-1-13.pt,0
3-1-14.pt,0
3-1-15.pt,0
3-1-16.pt,0
3-1-17.pt,0
3-1-2.pt,0
3-1-3.pt,0
3-1-4.pt,0
3-1-5.pt,0
3-1-6.pt,0
3-1-7.pt,0
3-1-8.pt,0
3-1-9.pt,0
3-2-0.pt,0
3-2-1.pt,0
3-2-10.pt,0
3-2-11.pt,0
3-2-12.pt,0
3-2-13.pt,0
3-2-14.pt,0
3-2-15.pt,0
3-2-16.pt,0
3-2-17.pt,0
3-2-2.pt,0
3-2-3.pt,0
3-2-4.pt,0
3-2-5.pt,0
3-2-6.pt,0
3-2-7.pt,0
3-2-8.pt,0
3-2-9.pt,0
3-4-0.pt,0
3-4-1.pt,0
3-4-10.pt,0
3-4-11.pt,0
3-4-12.pt,0
3-4-13.pt,0
3-4-14.pt,0
3-4-15.pt,0
3-4-16.pt,0
3-4-17.pt,0
3-4-2.pt,0
3-4-3.pt,0
3-4-4.pt,0
3-4-5.pt,0
3-4-6.pt,0
3-4-7.pt,0
3-4-8.pt,0
3-4-9.pt,0
30-0-0.pt,0
30-0-1.pt,0
30-0-10.pt,0
30-0-11.pt,0
30-0-12.pt,0
30-0-13.pt,0
30-0-14.pt,0
30-0-15.pt,0
30-0-16.pt,0
30-0-17.pt,0
30-0-2.pt,0
30-0-3.pt,0
30-0-4.pt,0
30-0-5.pt,0
30-0-6.pt,0
30-0-7.pt,0
30-0-8.pt,0
30-0-9.pt,0
30-1-0.pt,0
30-1-1.pt,0
30-1-10.pt,0
30-1-11.pt,0
30-1-12.pt,0
30-1-13.pt,0
30-1-14.pt,0
30-1-15.pt,0
30-1-16.pt,0
30-1-17.pt,0
30-1-2.pt,0
30-1-3.pt,0
30-1-4.pt,0
30-1-5.pt,0
30-1-6.pt,0
30-1-7.pt,0
30-1-8.pt,0
30-1-9.pt,0
30-2-0.pt,0
30-2-1.pt,0
30-2-10.pt,0
30-2-11.pt,0
30-2-12.pt,0
