filename,fold
9-1-28.pt,1
9-1-29.pt,1
9-1-30.pt,1
9-1-31.pt,1
9-1-32.pt,1
9-1-33.pt,1
9-1-34.pt,1
9-1-35.pt,1
9-1-36.pt,1
9-1-37.pt,1
9-1-38.pt,1
9-2-0.pt,1
9-2-1.pt,1
9-2-2.pt,1
9-2-3.pt,1
9-2-4.pt,1
9-2-5.pt,1
9-2-6.pt,1
9-2-7.pt,1
9-2-8.pt,1
9-2-9.pt,1
9-2-10.pt,1
9-2-11.pt,1
9-2-12.pt,1
9-2-13.pt,1
9-2-14.pt,1
9-2-15.pt,1
9-2-16.pt,1
9-2-17.pt,1
9-2-18.pt,1
9-2-19.pt,1
9-2-20.pt,1
9-2-21.pt,1
9-2-22.pt,1
9-2-23.pt,1
9-2-24.pt,1
9-2-25.pt,1
9-2-26.pt,1
9-2-27.pt,1
9-2-28.pt,1
9-2-29.pt,1
9-2-30.pt,1
9-2-31.pt,1
9-2-32.pt,1
9-2-33.pt,1
9-2-34.pt,1
9-2-35.pt,1
9-2-36.pt,1
9-2-37.pt,1
9-2-38.pt,1
10-0-0.pt,2
10-0-1.pt,2
10-0-2.pt,2
10-0-3.pt,2
10-0-4.pt,2
10-0-5.pt,2
10-0-6.pt,2
10-0-7.pt,2
10-0-8.pt,2
10-0-9.pt,2
10-0-10.pt,2
10-0-11.pt,2
10-0-12.pt,2
10-0-13.pt,2
10-0-14.pt,2
10-0-15.pt,2
10-0-16.pt,2
10-0-17.pt,2
10-0-18.pt,2
10-0-19.pt,2
10-0-20.pt,2
10-0-21.pt,2
10-0-22.pt,2
10-0-23.pt,2
10-0-24.pt,2
10-0-25.pt,2
10-0-26.pt,2
10-0-27.pt,2
10-0-28.pt,2
10-0-29.pt,2
10-0-30.pt,2
10-0-31.pt,2
10-0-32.pt,2
10-0-33.pt,2
10-0-34.pt,2
10-0-35.pt,2
10-0-36.pt,2
10-0-37.pt,2
10-0-38.pt,2
10-1-0.pt,2
10-1-1.pt,2
10-1-2.pt,2
10-1-3.pt,2
10-1-4.pt,2
10-1-5.pt,2
10-1-6.pt,2
10-1-7.pt,2
10-1-8.pt,2
10-1-9.pt,2
10-1-10.pt,2
10-1-11.pt,2
10-1-12.pt,2
10-1-13.pt,2
10-1-14.pt,2
10-1-15.pt,2
10-1-16.pt,2
10-1-17.pt,2
10-1-18.pt,2
10-1-19.pt,2
10-1-20.pt,2
10-1-21.pt,2
10-1-22.pt,2
10-1-23.pt,2
10-1-24.pt,2
10-1-25.pt,2
10-1-26.pt,2
10-1-27.pt,2
10-1-28.pt,2
10-1-29.pt,2
10-1-30.pt,2
10-1-31.pt,2
10-1-32.pt,2
10-1-33.pt,2
10-1-34.pt,2
10-1-35.pt,2
10-1-36.pt,2
10-1-37.pt,2
10-1-38.pt,2
10-2-0.pt,2
10-2-1.pt,2
10-2-2.pt,2
10-2-3.pt,2
10-2-4.pt,2
10-2-5.pt,2
10-2-6.pt,2
10-2-7.pt,2
10-2-8.pt,2
10-2-9.pt,2
10-2-10.pt,2
10-2-11.pt,2
10-2-12.pt,2
10-2-13.pt,2
10-2-14.pt,2
10-2-15.pt,2
10-2-16.pt,2
10-2-17.pt,2
10-2-18.pt,2
10-2-19.pt,2
10-2-20.pt,2
10-2-21.pt,2
10-2-22.pt,2
10-2-23.pt,2
10-2-24.pt,2
10-2-25.pt,2
10-2-26.pt,2
10-2-27.pt,2
10-2-28.pt,2
10-2-29.pt,2
10-2-30.pt,2
10-2-31.pt,2
10-2-32.pt,2
10-2-33.pt,2
10-2-34.pt,2
10-2-35.pt,2
10-2-36.pt,2
10-2-37.pt,2
10-2-38.pt,2
11-0-0.pt,3
11-0-1.pt,3
11-0-2.pt,3
11-0-3.pt,3
11-0-4.pt,3
11-0-5.pt,3
11-0-6.pt,3
11-0-7.pt,3
11-0-8.pt,3
11-0-9.pt,3
11-0-10.pt,3
11-0-11.pt,3
11-0-12.pt,3
11-0-13.pt,3
11-0-14.pt,3
11-0-15.pt,3
11-0-16.pt,3
11-0-17.pt,3
11-0-18.pt,3
11-0-19.pt,3
11-0-20.pt,3
11-0-21.pt,3
11-0-22.pt,3
11-0-23.pt,3
11-0-24.pt,3
11-0-25.pt,3
11-0-26.pt,3
11-0-27.pt,3
11-0-28.pt,3
11-0-29.pt,3
11-0-30.pt,3
11-0-31.pt,3
11-0-32.pt,3
11-0-33.pt,3
11-0-34.pt,3
11-0-35.pt,3
11-0-36.pt,3
11-0-37.pt,3
11-0-38.pt,3
11-1-0.pt,3
11-1-1.pt,3
11-1-2.pt,3
11-1-3.pt,3
11-1-4.pt,3
11-1-5.pt,3
11-1-6.pt,3
11-1-7.pt,3
11-1-8.pt,3
11-1-9.pt,3
11-1-10.pt,3
11-1-11.pt,3
11-1-12.pt,3
11-1-13.pt,3
11-1-14.pt,3
11-1-15.pt,3
11-1-16.pt,3
11-1-17.pt,3
11-1-18.pt,3
11-1-19.pt,3
11-1-20.pt,3
11-1-21.pt,3
11-1-22.pt,3
11-1-23.pt,3
11-1-24.pt,3
11-1-25.pt,3
11-1-26.pt,3
11-1-27.pt,3
11-1-28.pt,3
11-1-29.pt,3
11-1-30.pt,3
11-1-31.pt,3
11-1-32.pt,3
11-1-33.pt,3
11-1-34.pt,3
11-1-35.pt,3
11-1-36.pt,3
11-1-37.pt,3
11-1-38.pt,3
12-0-0.pt,4
12-0-1.pt,4
12-0-2.pt,4
12-0-3.pt,4
12-0-4.pt,4
12-0-5.pt,4
12-0-6.pt,4
12-0-7.pt,4
12-0-8.pt,4
12-0-9.pt,4
12-0-10.pt,4
12-0-11.pt,4
12-0-12.pt,4
12-0-13.pt,4
12-0-14.pt,4
12-0-15.pt,4
12-0-16.pt,4
12-0-17.pt,4
12-0-18.pt,4
12-0-19.pt,4
12-0-20.pt,4
12-0-21.pt,4
12-0-22.pt,4
12-0-23.pt,4
12-0-24.pt,4
12-0-25.pt,4
12-0-26.pt,4
12-0-27.pt,4
12-0-28.pt,4
12-0-29.pt,4
12-0-30.pt,4
12-0-31.pt,4
12-0-32.pt,4
12-0-33.pt,4
12-0-34.pt,4
12-0-35.pt,4
12-0-36.pt,4
12-0-37.pt,4
12-0-38.pt,4
12-1-0.pt,4
12-1-1.pt,4
12-1-2.pt,4
12-1-3.pt,4
12-1-4.pt,4
12-1-5.pt,4
12-1-6.pt,4
12-1-7.pt,4
12-1-8.pt,4
12-1-9.pt,4
12-1-10.pt,4
12-1-11.pt,4
12-1-12.pt,4
12-1-13.pt,4
12-1-14.pt,4
12-1-15.pt,4
12-1-16.pt,4
12-1-17.pt,4
12-1-18.pt,4
12-1-19.pt,4
12-1-20.pt,4
12-1-21.pt,4
12-1-22.pt,4
12-1-23.pt,4
12-1-24.pt,4
12-1-25.pt,4
12-1-26.pt,4
12-1-27.pt,4
12-1-28.pt,4
12-1-29.pt,4
12-1-30.pt,4
12-1-31.pt,4
12-1-32.pt,4
12-1-33.pt,4
12-1-34.pt,4
12-1-35.pt,4
12-1-36.pt,4
12-1-37.pt,4
12-1-38.pt,4
12-2-0.pt,4
12-2-1.pt,4
12-2-2.pt,4
12-2-3.pt,4
12-2-4.pt,4
12-2-5.pt,4
12-2-6.pt,4
12-2-7.pt,4
12-2-8.pt,4
12-2-9.pt,4
12-2-10.pt,4
12-2-11.pt,4
12-2-12.pt,4
12-2-13.pt,4
12-2-14.pt,4
12-2-15.pt,4
12-2-16.pt,4
12-2-17.pt,4
12-2-18.pt,4
12-2-19.pt,4
12-2-20.pt,4
12-2-21.pt,4
12-2-22.pt,4
12-2-23.pt,4
12-2-24.pt,4
12-2-25.pt,4
12-2-26.pt,4
12-2-27.pt,4
12-2-28.pt,4
12-2-29.pt,4
12-2-30.pt,4
12-2-31.pt,4
12-2-32.pt,4
12-2-33.pt,4
12-2-34.pt,4
12-2-35.pt,4
12-2-36.pt,4
12-2-37.pt,4
12-2-38.pt,4
13-0-0.pt,2
13-0-1.pt,2
13-0-2.pt,2
13-0-3.pt,2
13-0-4.pt,2
13-0-5.pt,2
13-0-6.pt,2
13-0-7.pt,2
13-0-8.pt,2
13-0-9.pt,2
13-0-10.pt,2
13-0-11.pt,2
13-0-12.pt,2
13-0-13.pt,2
13-0-14.pt,2
13-0-15.pt,2
13-0-16.pt,2
13-0-17.pt,2
13-0-18.pt,2
13-0-19.pt,2
13-0-20.pt,2
13-0-21.pt,2
13-0-22.pt,2
13-0-23.pt,2
13-0-24.pt,2
13-0-25.pt,2
13-0-26.pt,2
13-0-27.pt,2
13-0-28.pt,2
13-0-29.pt,2
13-0-30.pt,2
13-0-31.pt,2
13-0-32.pt,2
13-0-33.pt,2
13-0-34.pt,2
13-0-35.pt,2
13-0-36.pt,2
13-0-37.pt,2
13-0-38.pt,2
13-1-0.pt,2
13-1-1.pt,2
13-1-2.pt,2
13-1-3.pt,2
13-1-4.pt,2
13-1-5.pt,2
13-1-6.pt,2
13-1-7.pt,2
13-1-8.pt,2
13-1-9.pt,2
13-1-10.pt,2
13-1-11.pt,2
13-1-12.pt,2
13-1-13.pt,2
13-1-14.pt,2
13-1-15.pt,2
13-1-16.pt,2
13-1-17.pt,2
13-1-18.pt,2
13-1-19.pt,2
13-1-20.pt,2
13-1-21.pt,2
13-1-22.pt,2
13-1-23.pt,2
13-1-24.pt,2
13-1-25.pt,2
13-1-26.pt,2
13-1-27.pt,2
13-1-28.pt,2
13-1-29.pt,2
13-1-30.pt,2
13-1-31.pt,2
13-1-32.pt,2
13-1-33.pt,2
13-1-34.pt,2
13-1-35.pt,2
13-1-36.pt,2
13-1-37.pt,2
13-1-38.pt,2
13-2-0.pt,2
13-2-1.pt,2
13-2-2.pt,2
13-2-3.pt,2
13-2-4.pt,2
13-2-5.pt,2
13-2-6.pt,2
13-2-7.pt,2
13-2-8.pt,2
13-2-9.pt,2
13-2-10.pt,2
13-2-11.pt,2
13-2-12.pt,2
13-2-13.pt,2
13-2-14.pt,2
13-2-15.pt,2
13-2-16.pt,2
13-2-17.pt,2
13-2-18.pt,2
13-2-19.pt,2
13-2-20.pt,2
13-2-21.pt,2
13-2-22.pt,2
13-2-23.pt,2
13-2-24.pt,2
13-2-25.pt,2
13-2-26.pt,2
13-2-27.pt,2
13-2-28.pt,2
13-2-29.pt,2
13-2-30.pt,2
13-2-31.pt,2
13-2-32.pt,2
13-2-33.pt,2
13-2-34.pt,2
13-2-35.pt,2
13-2-36.pt,2
13-2-37.pt,2
13-2-38.pt,2
14-0-0.pt,2
14-0-1.pt,2
14-0-2.pt,2
14-0-3.pt,2
14-0-4.pt,2
14-0-5.pt,2
14-0-6.pt,2
14-0-7.pt,2
14-0-8.pt,2
14-0-9.pt,2
14-0-10.pt,2
14-0-11.pt,2
14-0-12.pt,2
14-0-13.pt,2
14-0-14.pt,2
14-0-15.pt,2
14-0-16.pt,2
14-0-17.pt,2
14-0-18.pt,2
14-0-19.pt,2
14-0-20.pt,2
14-0-21.pt,2
14-0-22.pt,2
14-0-23.pt,2
14-0-24.pt,2
14-0-25.pt,2
14-0-26.pt,2
14-0-27.pt,2
14-0-28.pt,2
14-0-29.pt,2
14-0-30.pt,2
14-0-31.pt,2
14-0-32.pt,2
14-0-33.pt,2
14-0-34.pt,2
14-0-35.pt,2
14-0-36.pt,2
14-0-37.pt,2
14-0-38.pt,2
14-1-0.pt,2
14-1-1.pt,2
14-1-2.pt,2
14-1-3.pt,2
14-1-4.pt,2
14-1-5.pt,2
14-1-6.pt,2
14-1-7.pt,2
14-1-8.pt,2
14-1-9.pt,2
14-1-10.pt,2
14-1-11.pt,2
14-1-12.pt,2
14-1-13.pt,2
14-1-14.pt,2
14-1-15.pt,2
14-1-16.pt,2
14-1-17.pt,2
14-1-18.pt,2
14-1-19.pt,2
14-1-20.pt,2
14-1-21.pt,2
14-1-22.pt,2
14-1-23.pt,2
14-1-24.pt,2
14-1-25.pt,2
14-1-26.pt,2
14-1-27.pt,2
14-1-28.pt,2
14-1-29.pt,2
14-1-30.pt,2
14-1-31.pt,2
14-1-32.pt,2
14-1-33.pt,2
14-1-34.pt,2
14-1-35.pt,2
14-1-36.pt,2
14-1-37.pt,2
14-1-38.pt,2
14-2-0.pt,2
14-2-1.pt,2
14-2-2.pt,2
14-2-3.pt,2
14-2-4.pt,2
14-2-5.pt,2
14-2-6.pt,2
14-2-7.pt,2
14-2-8.pt,2
14-2-9.pt,2
14-2-10.pt,2
14-2-11.pt,2
14-2-12.pt,2
14-2-13.pt,2
14-2-14.pt,2
14-2-15.pt,2
14-2-16.pt,2
14-2-17.pt,2
14-2-18.pt,2
14-2-19.pt,2
14-2-20.pt,2
14-2-21.pt,2
14-2-22.pt,2
14-2-23.pt,2
14-2-24.pt,2
14-2-25.pt,2
14-2-26.pt,2
14-2-27.pt,2
14-2-28.pt,2
14-2-29.pt,2
14-2-30.pt,2
14-2-31.pt,2
14-2-32.pt,2
14-2-33.pt,2
14-2-34.pt,2
14-2-35.pt,2
14-2-36.pt,2
14-2-37.pt,2
14-2-38.pt,2
14-3-0.pt,2
14-3-1.pt,2
14-3-2.pt,2
14-3-3.pt,2
14-3-4.pt,2
14-3-5.pt,2
14-3-6.pt,2
14-3-7.pt,2
14-3-8.pt,2
14-3-9.pt,2
14-3-10.pt,2
14-3-11.pt,2
14-3-12.pt,2
14-3-13.pt,2
14-3-14.pt,2
14-3-15.pt,2
14-3-16.pt,2
14-3-17.pt,2
14-3-18.pt,2
14-3-19.pt,2
14-3-20.pt,2
14-3-21.pt,2
14-3-22.pt,2
14-3-23.pt,2
14-3-24.pt,2
14-3-25.pt,2
14-3-26.pt,2
14-3-27.pt,2
14-3-28.pt,2
14-3-29.pt,2
14-3-30.pt,2
14-3-31.pt,2
14-3-32.pt,2
14-3-33.pt,2
14-3-34.pt,2
14-3-35.pt,2
14-3-36.pt,2
14-3-37.pt,2
14-3-38.pt,2
15-0-0.pt,2
15-0-1.pt,2
15-0-2.pt,2
15-0-3.pt,2
15-0-4.pt,2
15-0-5.pt,2
15-0-6.pt,2
15-0-7.pt,2
15-0-8.pt,2
15-0-9.pt,2
15-0-10.pt,2
15-0-11.pt,2
15-0-12.pt,2
15-0-13.pt,2
15-0-14.pt,2
15-0-15.pt,2
15-0-16.pt,2
15-0-17.pt,2
15-0-18.pt,2
15-0-19.pt,2
15-0-20.pt,2
15-0-21.pt,2
15-0-22.pt,2
15-0-23.pt,2
15-0-24.pt,2
15-0-25.pt,2
15-0-26.pt,2
15-0-27.pt,2
15-0-28.pt,2
15-0-29.pt,2
15-0-30.pt,2
15-0-31.pt,2
15-0-32.pt,2
15-0-33.pt,2
15-0-34.pt,2
15-0-35.pt,2
15-0-36.pt,2
15-0-37.pt,2
15-0-38.pt,2
15-1-0.pt,2
15-1-1.pt,2
15-1-2.pt,2
15-1-3.pt,2
15-1-4.pt,2
15-1-5.pt,2
15-1-6.pt,2
15-1-7.pt,2
15-1-8.pt,2
15-1-9.pt,2
15-1-10.pt,2
15-1-11.pt,2
15-1-12.pt,2
15-1-13.pt,2
15-1-14.pt,2
15-1-15.pt,2
15-1-16.pt,2
15-1-17.pt,2
15-1-18.pt,2
15-1-19.pt,2
15-1-20.pt,2
15-1-21.pt,2
15-1-22.pt,2
15-1-23.pt,2
15-1-24.pt,2
15-1-25.pt,2
15-1-26.pt,2
15-1-27.pt,2
15-1-28.pt,2
15-1-29.pt,2
15-1-30.pt,2
15-1-31.pt,2
15-1-32.pt,2
15-1-33.pt,2
15-1-34.pt,2
15-1-35.pt,2
15-1-36.pt,2
15-1-37.pt,2
15-1-38.pt,2
15-2-0.pt,2
15-2-1.pt,2
15-2-2.pt,2
15-2-3.pt,2
15-2-4.pt,2
15-2-5.pt,2
15-2-6.pt,2
15-2-7.pt,2
15-2-8.pt,2
15-2-9.pt,2
15-2-10.pt,2
15-2-11.pt,2
15-2-12.pt,2
15-2-13.pt,2
15-2-14.pt,2
15-2-15.pt,2
15-2-16.pt,2
15-2-17.pt,2
15-2-18.pt,2
15-2-19.pt,2
15-2-20.pt,2
15-2-21.pt,2
15-2-22.pt,2
15-2-23.pt,2
15-2-24.pt,2
15-2-25.pt,2
15-2-26.pt,2
15-2-27.pt,2
15-2-28.pt,2
15-2-29.pt,2
15-2-30.pt,2
15-2-31.pt,2
15-2-32.pt,2
15-2-33.pt,2
15-2-34.pt,2
15-2-35.pt,2
15-2-36.pt,2
15-2-37.pt,2
15-2-38.pt,2
15-3-0.pt,2
15-3-1.pt,2
15-3-2.pt,2
15-3-3.pt,2
15-3-4.pt,2
15-3-5.pt,2
15-3-6.pt,2
15-3-7.pt,2
15-3-8.pt,2
15-3-9.pt,2
15-3-10.pt,2
15-3-11.pt,2
15-3-12.pt,2
15-3-13.pt,2
15-3-14.pt,2
15-3-15.pt,2
15-3-16.pt,2
15-3-17.pt,2
15-3-18.pt,2
15-3-19.pt,2
15-3-20.pt,2
15-3-21.pt,2
15-3-22.pt,2
15-3-23.pt,2
15-3-24.pt,2
15-3-25.pt,2
15-3-26.pt,2
15-3-27.pt,2
15-3-28.pt,2
15-3-29.pt,2
15-3-30.pt,2
15-3-31.pt,2
15-3-32.pt,2
15-3-33.pt,2
16-0-0.pt,4
16-0-1.pt,4
16-0-2.pt,4
16-0-3.pt,4
16-0-4.pt,4
16-0-5.pt,4
16-0-6.pt,4
16-0-7.pt,4
16-0-8.pt,4
16-0-9.pt,4
16-0-10.pt,4
16-0-11.pt,4
16-0-12.pt,4
16-0-13.pt,4
16-0-14.pt,4
16-0-15.pt,4
16-0-16.pt,4
16-0-17.pt,4
16-0-18.pt,4
16-0-19.pt,4
16-0-20.pt,4
16-0-21.pt,4
16-0-22.pt,4
16-0-23.pt,4
16-0-24.pt,4
16-0-25.pt,4
16-0-26.pt,4
16-0-27.pt,4
16-0-28.pt,4
16-0-29.pt,4
16-0-30.pt,4
16-0-31.pt,4
16-0-32.pt,4
16-0-33.pt,4
16-0-34.pt,4
16-0-35.pt,4
16-0-36.pt,4
16-0-37.pt,4
16-0-38.pt,4
16-1-0.pt,4
16-1-1.pt,4
16-1-2.pt,4
16-1-3.pt,4
16-1-4.pt,4
16-1-5.pt,4
16-1-6.pt,4
16-1-7.pt,4
16-1-8.pt,4
16-1-9.pt,4
16-1-10.pt,4
16-1-11.pt,4
16-1-12.pt,4
16-1-13.pt,4
16-1-14.pt,4
16-1-15.pt,4
16-1-16.pt,4
16-1-17.pt,4
16-1-18.pt,4
16-1-19.pt,4
16-1-20.pt,4
16-1-21.pt,4
16-1-22.pt,4
16-1-23.pt,4
16-1-24.pt,4
16-1-25.pt,4
16-1-26.pt,4
16-1-27.pt,4
16-1-28.pt,4
16-1-29.pt,4
16-1-30.pt,4
16-1-31.pt,4
16-1-32.pt,4
16-1-33.pt,4
16-1-34.pt,4
16-1-35.pt,4
16-1-36.pt,4
16-1-37.pt,4
16-1-38.pt,4
16-2-0.pt,4
16-2-1.pt,4
16-2-2.pt,4
16-2-3.pt,4
16-2-4.pt,4
16-2-5.pt,4
16-2-6.pt,4
16-2-7.pt,4
16-2-8.pt,4
16-2-9.pt,4
16-2-10.pt,4
16-2-11.pt,4
16-2-12.pt,4
16-2-13.pt,4
16-2-14.pt,4
16-2-15.pt,4
16-2-16.pt,4
16-2-17.pt,4
16-2-18.pt,4
16-2-19.pt,4
16-2-20.pt,4
16-2-21.pt,4
16-2-22.pt,4
16-2-23.pt,4
16-2-24.pt,4
16-2-25.pt,4
16-2-26.pt,4
16-2-27.pt,4
16-2-28.pt,4
16-2-29.pt,4
16-2-30.pt,4
16-2-31.pt,4
16-2-32.pt,4
16-2-33.pt,4
16-2-34.pt,4
16-2-35.pt,4
16-2-36.pt,4
16-2-37.pt,4
16-2-38.pt,4
16-3-0.pt,4
16-3-1.pt,4
16-3-2.pt,4
16-3-3.pt,4
16-3-4.pt,4
16-3-5.pt,4
16-3-6.pt,4
16-3-7.pt,4
16-3-8.pt,4
16-3-9.pt,4
16-3-10.pt,4
16-3-11.pt,4
16-3-12.pt,4
16-3-13.pt,4
16-3-14.pt,4
16-3-15.pt,4
16-3-16.pt,4
16-3-17.pt,4
16-3-18.pt,4
16-3-19.pt,4
16-3-20.pt,4
16-3-21.pt,4
16-3-22.pt,4
16-3-23.pt,4
16-3-24.pt,4
16-3-25.pt,4
16-3-26.pt,4
16-3-27.pt,4
16-3-28.pt,4
16-3-29.pt,4
16-3-30.pt,4
16-3-31.pt,4
16-3-32.pt,4
16-3-33.pt,4
16-3-34.pt,4
16-3-35.pt,4
16-3-36.pt,4
16-3-37.pt,4
16-3-38.pt,4
17-0-0.pt,0
17-0-1.pt,0
17-0-2.pt,0
17-0-3.pt,0
17-0-4.pt,0
17-0-5.pt,0
17-0-6.pt,0
17-0-7.pt,0
17-0-8.pt,0
17-0-9.pt,0
17-0-10.pt,0
17-0-11.pt,0
17-0-12.pt,0
17-0-13.pt,0
17-0-14.pt,0
17-0-15.pt,0
17-0-16.pt,0
17-0-17.pt,0
17-0-18.pt,0
17-0-19.pt,0
17-0-20.pt,0
17-0-21.pt,0
17-0-22.pt,0
17-0-23.pt,0
17-0-24.pt,0
17-0-25.pt,0
17-0-26.pt,0
17-0-27.pt,0
17-0-28.pt,0
17-0-29.pt,0
17-0-30.pt,0
17-0-31.pt,0
17-0-32.pt,0
17-0-33.pt,0
17-0-34.pt,0
17-0-35.pt,0
17-0-36.pt,0
17-0-37.pt,0
17-0-38.pt,0
17-1-0.pt,0
17-1-1.pt,0
17-1-2.pt,0
17-1-3.pt,0
17-1-4.pt,0
17-1-5.pt,0
17-1-6.pt,0
17-1-7.pt,0
17-1-8.pt,0
17-1-9.pt,0
17-1-10.pt,0
17-1-11.pt,0
17-1-12.pt,0
17-1-13.pt,0
17-1-14.pt,0
17-1-15.pt,0
17-1-16.pt,0
17-1-17.pt,0
17-1-18.pt,0
17-1-19.pt,0
17-1-20.pt,0
17-1-21.pt,0
17-1-22.pt,0
17-1-23.pt,0
17-1-24.pt,0
17-1-25.pt,0
17-1-26.pt,0
17-1-27.pt,0
17-1-28.pt,0
17-1-29.pt,0
17-1-30.pt,0
17-1-31.pt,0
17-1-32.pt,0
17-1-33.pt,0
17-1-34.pt,0
17-1-35.pt,0
17-1-36.pt,0
17-1-37.pt,0
17-1-38.pt,0
17-2-0.pt,0
17-2-1.pt,0
17-2-2.pt,0
17-2-3.pt,0
17-2-4.pt,0
17-2-5.pt,0
17-2-6.pt,0
17-2-7.pt,0
17-2-8.pt,0
17-2-9.pt,0
17-2-10.pt,0
17-2-11.pt,0
17-2-12.pt,0
17-2-13.pt,0
17-2-14.pt,0
17-2-15.pt,0
17-2-16.pt,0
17-2-17.pt,0
17-2-18.pt,0
17-2-19.pt,0
17-2-20.pt,0
17-2-21.pt,0
17-2-22.pt,0
17-2-23.pt,0
17-2-24.pt,0
17-2-25.pt,0
17-2-26.pt,0
17-2-27.pt,0
17-2-28.pt,0
17-2-29.pt,0
17-2-30.pt,0
17-2-31.pt,0
17-2-32.pt,0
17-2-33.pt,0
17-2-34.pt,0
17-2-35.pt,0
17-2-36.pt,0
17-2-37.pt,0
17-2-38.pt,0
17-3-0.pt,0
17-3-1.pt,0
17-3-2.pt,0
17-3-3.pt,0
17-3-4.pt,0
17-3-5.pt,0
17-3-6.pt,0
17-3-7.pt,0
17-3-8.pt,0
17-3-9.pt,0
17-3-10.pt,0
17-3-11.pt,0
17-3-12.pt,0
17-3-13.pt,0
17-3-14.pt,0
17-3-15.pt,0
17-3-16.pt,0
17-3-17.pt,0
17-3-18.pt,0
17-3-19.pt,0
17-3-20.pt,0
17-3-21.pt,0
17-3-22.pt,0
17-3-23.pt,0
17-3-24.pt,0
17-3-25.pt,0
17-3-26.pt,0
17-3-27.pt,0
17-3-28.pt,0
17-3-29.pt,0
17-3-30.pt,0
17-3-31.pt,0
18-0-0.pt,3
18-0-1.pt,3
18-0-2.pt,3
18-0-3.pt,3
18-0-4.pt,3
18-0-5.pt,3
18-0-6.pt,3
18-0-7.pt,3
18-0-8.pt,3
18-0-9.pt,3
18-0-10.pt,3
18-0-11.pt,3
18-0-12.pt,3
18-0-13.pt,3
18-0-14.pt,3
18-0-15.pt,3
18-0-16.pt,3
18-0-17.pt,3
18-0-18.pt,3
18-0-19.pt,3
18-0-20.pt,3
18-0-21.pt,3
18-0-22.pt,3
18-0-23.pt,3
18-0-24.pt,3
18-0-25.pt,3
18-0-26.pt,3
18-0-27.pt,3
18-0-28.pt,3
18-0-29.pt,3
18-0-30.pt,3
18-0-31.pt,3
18-0-32.pt,3
18-0-33.pt,3
18-0-34.pt,3
18-0-35.pt,3
18-0-36.pt,3
18-0-37.pt,3
18-0-38.pt,3
18-1-0.pt,3
18-1-1.pt,3
18-1-2.pt,3
18-1-3.pt,3
18-1-4.pt,3
18-1-5.pt,3
18-1-6.pt,3
18-1-7.pt,3
18-1-8.pt,3
18-1-9.pt,3
18-1-10.pt,3
18-1-11.pt,3
18-1-12.pt,3
18-1-13.pt,3
18-1-14.pt,3
18-1-15.pt,3
18-1-16.pt,3
18-1-17.pt,3
18-1-18.pt,3
18-1-19.pt,3
18-1-20.pt,3
18-1-21.pt,3
18-1-22.pt,3
18-1-23.pt,3
18-1-24.pt,3
18-1-25.pt,3
18-1-26.pt,3
18-1-27.pt,3
18-1-28.pt,3
18-1-29.pt,3
18-1-30.pt,3
18-1-31.pt,3
18-1-32.pt,3
18-1-33.pt,3
18-1-34.pt,3
18-1-35.pt,3
18-1-36.pt,3
18-1-37.pt,3
18-1-38.pt,3
18-2-0.pt,3
18-2-1.pt,3
18-2-2.pt,3
18-2-3.pt,3
18-2-4.pt,3
18-2-5.pt,3
18-2-6.pt,3
18-2-7.pt,3
18-2-8.pt,3
18-2-9.pt,3
18-2-10.pt,3
18-2-11.pt,3
18-2-12.pt,3
18-2-13.pt,3
18-2-14.pt,3
18-2-15.pt,3
18-2-16.pt,3
18-2-17.pt,3
18-2-18.pt,3
18-2-19.pt,3
18-2-20.pt,3
18-2-21.pt,3
18-2-22.pt,3
18-2-23.pt,3
18-2-24.pt,3
18-2-25.pt,3
18-2-26.pt,3
18-2-27.pt,3
18-2-28.pt,3
18-2-29.pt,3
18-2-30.pt,3
18-2-31.pt,3
18-2-32.pt,3
18-2-33.pt,3
18-2-34.pt,3
18-2-35.pt,3
18-2-36.pt,3
18-2-37.pt,3
18-2-38.pt,3
18-3-0.pt,3
18-3-1.pt,3
18-3-2.pt,3
18-3-3.pt,3
18-3-4.pt,3
18-3-5.pt,3
18-3-6.pt,3
18-3-7.pt,3
18-3-8.pt,3
18-3-9.pt,3
18-3-10.pt,3
18-3-11.pt,3
18-3-12.pt,3
18-3-13.pt,3
18-3-14.pt,3
18-3-15.pt,3
18-3-16.pt,3
18-3-17.pt,3
18-3-18.pt,3
18-3-19.pt,3
18-3-20.pt,3
18-3-21.pt,3
18-3-22.pt,3
18-3-23.pt,3
18-3-24.pt,3
18-3-25.pt,3
18-3-26.pt,3
18-3-27.pt,3
18-3-28.pt,3
18-3-29.pt,3
18-3-30.pt,3
18-3-31.pt,3
18-3-32.pt,3
18-3-33.pt,3
18-3-34.pt,3
18-3-35.pt,3
18-3-36.pt,3
18-3-37.pt,3
18-3-38.pt,3
19-0-0.pt,4
19-0-1.pt,4
19-0-2.pt,4
19-0-3.pt,4
19-0-4.pt,4
19-0-5.pt,4
19-0-6.pt,4
19-0-7.pt,4
19-0-8.pt,4
19-0-9.pt,4
19-0-10.pt,4
19-0-11.pt,4
19-0-12.pt,4
19-0-13.pt,4
19-0-14.pt,4
19-0-15.pt,4
19-0-16.pt,4
19-0-17.pt,4
19-0-18.pt,4
19-0-19.pt,4
19-0-20.pt,4
19-0-21.pt,4
19-0-22.pt,4
19-0-23.pt,4
19-0-24.pt,4
